Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1988","1988","t","79335","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1989","1989","kg/ha","818.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1989","1989","t","110509","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1990","1990","kg/ha","896.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1990","1990","t","142347","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1991","1991","kg/ha","950.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1991","1991","t","174899","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1992","1992","kg/ha","1092.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1992","1992","t","207147","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1993","1993","kg/ha","861.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1993","1993","t","258059","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1994","1994","kg/ha","673.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1994","1994","t","241701","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1995","1995","kg/ha","743.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1995","1995","t","278400","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1996","1996","kg/ha","880","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1996","1996","t","350800","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1997","1997","kg/ha","852.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1997","1997","t","329700","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1998","1998","kg/ha","1132.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1998","1998","t","456499","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","1999","1999","kg/ha","550.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","1999","1999","t","367475","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2000","2000","kg/ha","561.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2000","2000","t","421142","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2001","2001","kg/ha","701.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2001","2001","t","536804","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2002","2002","kg/ha","797","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2002","2002","t","619192","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2003","2003","kg/ha","723.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2003","2003","t","695361","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2004","2004","kg/ha","634","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2004","2004","t","691704","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2005","2005","kg/ha","641.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2005","2005","t","748827","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2006","2006","kg/ha","849.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2006","2006","t","769386","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2007","2007","kg/ha","800.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2007","2007","t","740006","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2008","2008","kg/ha","563.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2008","2008","t","803593","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2009","2009","kg/ha","510.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2009","2009","t","809583","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2010","2010","kg/ha","511.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2010","2010","t","844626","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2011","2011","kg/ha","411.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2011","2011","t","712200","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2012","2012","kg/ha","399.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2012","2012","t","740500","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2013","2013","kg/ha","414.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2013","2013","t","720900","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2014","2014","kg/ha","421.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2014","2014","t","728400","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2015","2015","kg/ha","347.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2015","2015","t","593331","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2016","2016","kg/ha","386.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2016","2016","t","656817","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2017","2017","kg/ha","356.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2017","2017","t","590684","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2018","2018","kg/ha","476.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2018","2018","t","767280","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2019","2019","kg/ha","470.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2019","2019","t","734795","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2020","2020","kg/ha","477.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2020","2020","t","720660","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2021","2021","kg/ha","457.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2021","2021","t","650611.69","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2022","2022","kg/ha","457.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2022","2022","t","650611.69","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01640","Cocoa beans","2023","2023","kg/ha","454.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","01640","Cocoa beans","2023","2023","t","641741.02","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1961","1961","kg/ha","480","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1961","1961","t","2688","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1962","1962","kg/ha","448","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1962","1962","t","2464","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1963","1963","kg/ha","480.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1963","1963","t","2670","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1964","1964","kg/ha","561.8","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1964","1964","t","2674","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1965","1965","kg/ha","384.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1965","1965","t","1836","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1966","1966","kg/ha","488.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1966","1966","t","2149","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1967","1967","kg/ha","523","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1967","1967","t","2301","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1968","1968","kg/ha","489.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1968","1968","t","1795","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1969","1969","kg/ha","570.1","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1969","1969","t","2412","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1970","1970","kg/ha","495.6","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1970","1970","t","2107","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1971","1971","kg/ha","504.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1971","1971","t","2173","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1972","1972","kg/ha","509.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1972","1972","t","2231","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1973","1973","kg/ha","511.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1973","1973","t","2406","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1974","1974","kg/ha","510.6","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1974","1974","t","2545","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1975","1975","kg/ha","509.1","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1975","1975","t","2658","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1976","1976","kg/ha","505.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1976","1976","t","2607","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1977","1977","kg/ha","512.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1977","1977","t","3998","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1978","1978","kg/ha","495.8","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1978","1978","t","4039","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1979","1979","kg/ha","499.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1979","1979","t","4262","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1980","1980","kg/ha","512.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1980","1980","t","4420","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1981","1981","kg/ha","528.8","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1981","1981","t","5312","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1982","1982","kg/ha","575.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1982","1982","t","6045","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1983","1983","kg/ha","522","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1983","1983","t","6145","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1984","1984","kg/ha","485.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1984","1984","t","6501","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1985","1985","kg/ha","451.7","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1985","1985","t","8033","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1986","1986","kg/ha","487.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1986","1986","t","11082","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1987","1987","kg/ha","476.6","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1987","1987","t","14080","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1988","1988","kg/ha","513.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1988","1988","t","16658","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1989","1989","kg/ha","542.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1989","1989","t","17813","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1990","1990","kg/ha","477.1","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1990","1990","t","14796","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1991","1991","kg/ha","537","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1991","1991","t","15473","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1992","1992","kg/ha","535.7","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1992","1992","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1993","1993","kg/ha","530.1","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1993","1993","t","14970","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1994","1994","kg/ha","568.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1994","1994","t","13446","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1995","1995","kg/ha","625","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1995","1995","t","22704","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1996","1996","kg/ha","710.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1996","1996","t","22867","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1997","1997","kg/ha","609.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1997","1997","t","19504","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1998","1998","kg/ha","636.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1998","1998","t","22134","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","1999","1999","kg/ha","609.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","1999","1999","t","20964","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2000","2000","kg/ha","606.7","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2000","2000","t","25049","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2001","2001","kg/ha","517.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2001","2001","t","23652","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2002","2002","kg/ha","517.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2002","2002","t","24219","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2003","2003","kg/ha","486.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2003","2003","t","24214","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2004","2004","kg/ha","509.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2004","2004","t","25921","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2005","2005","kg/ha","502","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2005","2005","t","25257","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2006","2006","kg/ha","558.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2006","2006","t","31676","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2007","2007","kg/ha","524.6","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2007","2007","t","31387","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2008","2008","kg/ha","534.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2008","2008","t","34003","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2009","2009","kg/ha","554.8","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2009","2009","t","36803","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2010","2010","kg/ha","603.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2010","2010","t","46613","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2011","2011","kg/ha","671.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2011","2011","t","56499","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2012","2012","kg/ha","744","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2012","2012","t","62491.58","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2013","2013","kg/ha","728.8","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2013","2013","t","71175.41","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2014","2014","kg/ha","765.7","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2014","2014","t","81651","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2015","2015","kg/ha","769.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2015","2015","t","92592","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2016","2016","kg/ha","859.4","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2016","2016","t","107921.51","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2017","2017","kg/ha","827","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2017","2017","t","121814","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2018","2018","kg/ha","839.5","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2018","2018","t","134675.74","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2019","2019","kg/ha","833.9","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2019","2019","t","141775.25","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2020","2020","kg/ha","894.6","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2020","2020","t","158943.58","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2021","2021","kg/ha","877.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2021","2021","t","160521.54","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2022","2022","kg/ha","902.3","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2022","2022","t","172058.33","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5412","Yield","01640","Cocoa beans","2023","2023","kg/ha","841.2","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","01640","Cocoa beans","2023","2023","t","166708.8","A","Official figure",""
